similarity,label
0.32752504,1
0.33101557,1
0.34853238,1
0.44429915,1
0.33686654,1
0.29663968,1
0.26699398,1
0.20197748,1
0.21361979,1
0.26273433,1
0.26575572,1
0.10571708,1
0.29534983,1
0.18397458,1
0.17961170,1
0.29095613,1
0.28317617,1
0.14292823,1
0.43208077,1
0.38888617,1
0.42392118,1
0.46514992,1
0.26367618,1
0.15986218,1
0.26518079,1
0.25968909,1
0.29997069,1
0.29136266,1
0.17387299,1
0.23810663,1
0.32177405,1
0.33771042,1
0.37998489,1
0.24298415,1
0.27429452,1
0.17752627,1
0.39672473,1
0.37438938,1
0.36637724,1
0.31490987,1
0.42275152,1
0.31452051,1
0.57890835,1
0.48917461,1
0.56522134,1
0.51904301,1
0.48119448,1
0.43096053,1
0.62139162,1
0.42916899,1
0.30791553,1
0.38779064,1
0.52322561,1
0.37442652,1
0.41645518,1
0.30623769,1
0.32541595,1
0.67182687,1
0.41649862,1
0.49310586,1
0.21327447,1
0.38412977,1
0.47697419,1
0.23503730,1
0.39137598,1
0.39461320,1
0.29729308,1
0.22049629,1
0.44770124,1
0.37095018,1
0.35365515,1
0.37121842,1
0.39229389,1
0.38584113,1
0.39924391,1
0.33898011,1
0.38290488,1
0.42260524,1
0.41102140,1
0.38378235,1
0.38857774,1
0.09252702,1
0.42084603,1
0.28880728,1
0.31058099,1
0.44821241,1
0.32592621,1
0.18790749,1
0.31100068,1
0.27217182,1
0.35729475,1
0.34792057,1
0.40212484,1
0.38400467,1
0.10936096,1
0.38989791,1
0.30980180,1
0.23241671,1
0.22789377,1
0.40973036,1
0.32380459,1
0.41583995,1
0.55961927,1
0.40156886,1
0.26905187,1
0.33746003,1
0.30970766,1
0.30650924,1
0.31958606,1
0.33963165,1
0.49515761,1
0.62561099,1
0.48441063,1
0.44359855,1
0.44216134,1
0.45306903,1
0.45373943,1
0.47840220,1
0.53255861,1
0.39548910,1
0.29214131,1
0.35445394,1
0.47204849,1
0.32356696,1
0.44128954,1
0.52496766,1
0.32381375,1
0.40979139,1
0.28854491,1
0.22211142,1
0.27314558,1
0.49658447,1
0.48919221,1
0.42006902,1
0.25813786,1
0.38012856,1
0.34359599,1
0.18456935,1
0.47771180,1
0.39783247,1
0.47217575,1
0.53492519,1
0.41769804,1
0.46359977,1
0.26848392,1
0.42020492,1
0.49454356,1
0.31640156,1
0.34682322,1
0.28342313,1
0.41181214,1
0.33277853,1
0.44910651,1
0.25020144,1
0.33653124,1
0.32357151,1
0.41856045,1
0.38409687,1
0.41253963,1
0.37927431,1
0.33208679,1
0.41392576,1
0.31774981,1
0.46232676,1
0.41709675,1
0.37182224,1
0.30103221,1
0.36987087,1
0.49445086,1
0.24995636,1
0.31891670,1
0.40894587,1
0.35257856,1
0.24496753,1
0.40509492,1
0.40639865,1
0.37677058,1
0.29229878,1
0.44077764,1
0.36266682,1
0.30881871,1
0.30674827,1
0.38553623,1
0.34865732,1
0.31817127,1
0.37668470,1
0.49678082,1
0.40305134,1
0.36533470,1
0.28611724,1
0.31216918,1
0.33401287,1
0.34274141,1
0.44671958,1
0.29127796,1
0.17978369,1
0.28300573,1
0.39744063,1
0.29421270,1
0.32496973,1
0.16354069,1
0.32131029,1
0.30015116,1
0.17561388,1
0.41446353,1
0.41367783,1
0.20911250,1
0.26251719,1
0.19669767,1
0.22112330,1
0.50080389,1
0.43122392,1
0.43355124,1
0.32189553,1
0.31000794,1
0.38276824,1
0.28272280,1
0.41978315,1
0.45010939,1
0.27828855,1
0.26998081,1
0.46840232,1
0.38787295,1
0.33006265,1
0.41241772,1
