model,dataset,far,tpr
insightface-buffalo-s,lfw,0.07366666666666667,0.8266666666666667
insightface-buffalo-s,lfw,0.07733333333333334,0.833
insightface-buffalo-s,lfw,0.08266666666666667,0.8376666666666667
insightface-buffalo-s,lfw,0.087,0.8433333333333334
insightface-buffalo-s,lfw,0.09266666666666666,0.8476666666666667
insightface-buffalo-s,lfw,0.098,0.8523333333333334
insightface-buffalo-s,lfw,0.104,0.8563333333333333
insightface-buffalo-s,lfw,0.10833333333333334,0.862
insightface-buffalo-s,lfw,0.114,0.8663333333333333
insightface-buffalo-s,lfw,0.12066666666666667,0.8696666666666667
insightface-buffalo-s,lfw,0.128,0.8723333333333333
insightface-buffalo-s,lfw,0.133,0.8773333333333333
insightface-buffalo-s,lfw,0.13933333333333334,0.881
insightface-buffalo-s,lfw,0.14633333333333334,0.884
insightface-buffalo-s,lfw,0.15333333333333332,0.887
insightface-buffalo-s,lfw,0.15933333333333333,0.891
insightface-buffalo-s,lfw,0.16633333333333333,0.894
insightface-buffalo-s,lfw,0.173,0.8973333333333333
insightface-buffalo-s,lfw,0.17966666666666667,0.9006666666666666
insightface-buffalo-s,lfw,0.187,0.9033333333333333
insightface-buffalo-s,lfw,0.19333333333333333,0.907
insightface-buffalo-s,lfw,0.2,0.9103333333333333
insightface-buffalo-s,lfw,0.20633333333333334,0.914
insightface-buffalo-s,lfw,0.21566666666666667,0.9146666666666666
insightface-buffalo-s,lfw,0.22266666666666668,0.9176666666666666
insightface-buffalo-s,lfw,0.23,0.9203333333333333
insightface-buffalo-s,lfw,0.23833333333333334,0.922
insightface-buffalo-s,lfw,0.24666666666666667,0.9236666666666666
insightface-buffalo-s,lfw,0.25433333333333336,0.926
insightface-buffalo-s,lfw,0.26166666666666666,0.9286666666666666
insightface-buffalo-s,lfw,0.2693333333333333,0.931
insightface-buffalo-s,lfw,0.2773333333333333,0.933
insightface-buffalo-s,lfw,0.285,0.9353333333333333
insightface-buffalo-s,lfw,0.29333333333333333,0.937
insightface-buffalo-s,lfw,0.301,0.9393333333333334
insightface-buffalo-s,lfw,0.309,0.9413333333333334
insightface-buffalo-s,lfw,0.317,0.9433333333333334
insightface-buffalo-s,lfw,0.3263333333333333,0.944
insightface-buffalo-s,lfw,0.3353333333333333,0.945
insightface-buffalo-s,lfw,0.3436666666666667,0.9466666666666667
insightface-buffalo-s,lfw,0.351,0.9493333333333334
insightface-buffalo-s,lfw,0.36033333333333334,0.95
insightface-buffalo-s,lfw,0.369,0.9513333333333334
insightface-buffalo-s,lfw,0.377,0.9533333333333334
insightface-buffalo-s,lfw,0.386,0.9543333333333334
insightface-buffalo-s,lfw,0.3943333333333333,0.956
insightface-buffalo-s,lfw,0.403,0.9573333333333334
insightface-buffalo-s,lfw,0.4126666666666667,0.9576666666666667
insightface-buffalo-s,lfw,0.422,0.9583333333333334
insightface-buffalo-s,lfw,0.43066666666666664,0.9596666666666667
insightface-buffalo-s,lfw,0.439,0.9613333333333334
insightface-buffalo-s,lfw,0.448,0.9623333333333334
insightface-buffalo-s,lfw,0.456,0.9643333333333334
insightface-buffalo-s,lfw,0.464,0.9663333333333334
insightface-buffalo-s,lfw,0.4736666666666667,0.9666666666666667
insightface-buffalo-s,lfw,0.4826666666666667,0.9676666666666667
insightface-buffalo-s,lfw,0.49133333333333334,0.969
insightface-buffalo-s,lfw,0.49933333333333335,0.971
insightface-buffalo-s,lfw,0.509,0.9713333333333334
insightface-buffalo-s,lfw,0.519,0.9713333333333334
insightface-buffalo-s,lfw,0.5283333333333333,0.972
insightface-buffalo-s,lfw,0.5373333333333333,0.973
insightface-buffalo-s,lfw,0.5463333333333333,0.974
insightface-buffalo-s,lfw,0.5546666666666666,0.9756666666666667
insightface-buffalo-s,lfw,0.5636666666666666,0.9766666666666667
insightface-buffalo-s,lfw,0.5733333333333334,0.977
insightface-buffalo-s,lfw,0.5823333333333334,0.978
insightface-buffalo-s,lfw,0.5913333333333334,0.979
insightface-buffalo-s,lfw,0.6006666666666667,0.9796666666666667
insightface-buffalo-s,lfw,0.6103333333333333,0.98
insightface-buffalo-s,lfw,0.6193333333333333,0.981
insightface-buffalo-s,lfw,0.6276666666666667,0.9826666666666667
insightface-buffalo-s,lfw,0.6376666666666667,0.9826666666666667
insightface-buffalo-s,lfw,0.647,0.9833333333333333
insightface-buffalo-s,lfw,0.656,0.9843333333333333
insightface-buffalo-s,lfw,0.665,0.9853333333333333
insightface-buffalo-s,lfw,0.674,0.9863333333333333
insightface-buffalo-s,lfw,0.683,0.9873333333333333
insightface-buffalo-s,lfw,0.6926666666666667,0.9876666666666667
insightface-buffalo-s,lfw,0.7026666666666667,0.9876666666666667
insightface-buffalo-s,lfw,0.712,0.9883333333333333
insightface-buffalo-s,lfw,0.7213333333333334,0.989
insightface-buffalo-s,lfw,0.731,0.9893333333333333
insightface-buffalo-s,lfw,0.7403333333333333,0.99
insightface-buffalo-s,lfw,0.7503333333333333,0.99
insightface-buffalo-s,lfw,0.7596666666666667,0.9906666666666667
insightface-buffalo-s,lfw,0.7696666666666667,0.9906666666666667
insightface-buffalo-s,lfw,0.7786666666666666,0.9916666666666667
insightface-buffalo-s,lfw,0.7883333333333333,0.992
insightface-buffalo-s,lfw,0.798,0.9923333333333333
insightface-buffalo-s,lfw,0.8076666666666666,0.9926666666666667
insightface-buffalo-s,lfw,0.8173333333333334,0.993
insightface-buffalo-s,lfw,0.8266666666666667,0.9936666666666667
insightface-buffalo-s,lfw,0.8363333333333334,0.994
insightface-buffalo-s,lfw,0.8456666666666667,0.9946666666666667
insightface-buffalo-s,lfw,0.8553333333333333,0.995
insightface-buffalo-s,lfw,0.8646666666666667,0.9956666666666667
insightface-buffalo-s,lfw,0.8743333333333333,0.996
insightface-buffalo-s,lfw,0.884,0.9963333333333333
insightface-buffalo-s,lfw,0.8936666666666667,0.9966666666666667
insightface-buffalo-s,lfw,0.9033333333333333,0.997
insightface-buffalo-s,lfw,0.913,0.9973333333333333
insightface-buffalo-s,lfw,0.9223333333333333,0.998
insightface-buffalo-s,lfw,0.9323333333333333,0.998
insightface-buffalo-s,lfw,0.9416666666666667,0.9986666666666667
insightface-buffalo-s,lfw,0.951,0.9993333333333333
insightface-buffalo-s,lfw,0.961,0.9993333333333333
insightface-buffalo-s,lfw,0.971,0.9993333333333333
insightface-buffalo-s,lfw,0.981,0.9993333333333333
insightface-buffalo-s,lfw,0.9903333333333333,1
dlib,lfw,0,0.0003363605785401951
dlib,lfw,0,0.010090817356205853
dlib,lfw,0,0.01984527413387151
dlib,lfw,0,0.029599730911537166
dlib,lfw,0,0.039354187689202826
dlib,lfw,0,0.04910864446686848
dlib,lfw,0,0.058863101244534144
dlib,lfw,0,0.06861755802219979
dlib,lfw,0,0.07837201479986546
dlib,lfw,0,0.08812647157753112
dlib,lfw,0,0.09788092835519677
dlib,lfw,0,0.10763538513286243
dlib,lfw,0,0.11738984191052809
dlib,lfw,0,0.12714429868819374
dlib,lfw,0,0.1368987554658594
dlib,lfw,0,0.14665321224352507
dlib,lfw,0,0.15640766902119072
dlib,lfw,0,0.16616212579885636
dlib,lfw,0,0.17591658257652204
dlib,lfw,0,0.1856710393541877
dlib,lfw,0,0.19542549613185334
dlib,lfw,0,0.20517995290951901
dlib,lfw,0,0.21493440968718466
dlib,lfw,0,0.2246888664648503
dlib,lfw,0,0.234443323242516
dlib,lfw,0,0.24419778002018164
dlib,lfw,0,0.2539522367978473
dlib,lfw,0,0.26370669357551296
dlib,lfw,0,0.2734611503531786
dlib,lfw,0,0.28321560713084426
dlib,lfw,0,0.29297006390850994
dlib,lfw,0,0.30272452068617556
dlib,lfw,0,0.31247897746384123
dlib,lfw,0,0.3222334342415069
dlib,lfw,0,0.33198789101917253
dlib,lfw,0,0.3417423477968382
dlib,lfw,0,0.3514968045745039
dlib,lfw,0,0.3612512613521695
dlib,lfw,0,0.3710057181298352
dlib,lfw,0,0.38076017490750086
dlib,lfw,0,0.3905146316851665
dlib,lfw,0,0.40026908846283216
dlib,lfw,0,0.41002354524049783
dlib,lfw,0,0.41977800201816345
dlib,lfw,0,0.42953245879582913
dlib,lfw,0,0.4392869155734948
dlib,lfw,0,0.44904137235116043
dlib,lfw,0,0.4587958291288261
dlib,lfw,0,0.4685502859064918
dlib,lfw,0,0.4783047426841574
dlib,lfw,0,0.4880591994618231
dlib,lfw,0,0.49781365623948876
dlib,lfw,0,0.5075681130171544
dlib,lfw,0,0.51732256979482
dlib,lfw,0,0.5270770265724857
dlib,lfw,0,0.5368314833501514
dlib,lfw,0,0.546585940127817
dlib,lfw,0,0.5563403969054826
dlib,lfw,0,0.5660948536831484
dlib,lfw,0,0.575849310460814
dlib,lfw,0,0.5856037672384796
dlib,lfw,0,0.5953582240161454
dlib,lfw,0,0.605112680793811
dlib,lfw,0,0.6148671375714766
dlib,lfw,0,0.6246215943491423
dlib,lfw,0,0.634376051126808
dlib,lfw,0,0.6441305079044736
dlib,lfw,0,0.6538849646821393
dlib,lfw,0,0.6636394214598049
dlib,lfw,0,0.6733938782374705
dlib,lfw,0,0.6831483350151363
dlib,lfw,0,0.6929027917928019
dlib,lfw,0,0.7026572485704675
dlib,lfw,0,0.7124117053481333
dlib,lfw,0,0.7221661621257989
dlib,lfw,0,0.7319206189034645
dlib,lfw,0,0.7416750756811302
dlib,lfw,0,0.7514295324587958
dlib,lfw,0.000335795836131632,0.7608476286579213
dlib,lfw,0.000335795836131632,0.770602085435587
dlib,lfw,0.000335795836131632,0.7803565422132526
dlib,lfw,0.000335795836131632,0.7901109989909183
dlib,lfw,0.000335795836131632,0.7998654557685839
dlib,lfw,0.000335795836131632,0.8096199125462495
dlib,lfw,0.000335795836131632,0.8193743693239153
dlib,lfw,0.000335795836131632,0.8291288261015809
dlib,lfw,0.000335795836131632,0.8388832828792465
dlib,lfw,0.000335795836131632,0.8486377396569122
dlib,lfw,0.000335795836131632,0.8583921964345779
dlib,lfw,0.000335795836131632,0.8681466532122435
dlib,lfw,0.000335795836131632,0.8779011099899092
dlib,lfw,0.000671591672263264,0.8873192061890346
dlib,lfw,0.000671591672263264,0.8970736629667003
dlib,lfw,0.000671591672263264,0.906828119744366
dlib,lfw,0.000671591672263264,0.9165825765220316
dlib,lfw,0.000671591672263264,0.9263370332996973
dlib,lfw,0.000671591672263264,0.9360914900773629
dlib,lfw,0.0010073875083948958,0.9455095862764884
dlib,lfw,0.001343183344526528,0.9549276824756139
dlib,lfw,0.0023505708529214238,0.963673057517659
dlib,lfw,0.002686366689053056,0.9730911537167843
dlib,lfw,0.004365345869711216,0.981163807601749
dlib,lfw,0.010409670920080591,0.9848637739656912
dlib,lfw,0.01712558764271323,0.987891019172553
dlib,lfw,0.02552048354600403,0.9892364614867137
dlib,lfw,0.03492276695768973,0.989572822065254
dlib,lfw,0.04398925453324379,0.9902455432223344
dlib,lfw,0.05305574210879785,0.9909182643794148
dlib,lfw,0.062458025520483546,0.9912546249579549
dlib,lfw,0.0715245130960376,0.9919273461150353
dlib,lfw,0.0809267965077233,0.9922637066935756
dlib,lfw,0.09066487575554064,0.9922637066935756
dlib,lfw,0.10040295500335795,0.9922637066935756
dlib,lfw,0.11014103425117529,0.9922637066935756
dlib,lfw,0.1198791134989926,0.9922637066935756
dlib,lfw,0.12894560107454667,0.992936427850656
dlib,lfw,0.138683680322364,0.992936427850656
dlib,lfw,0.14842175957018133,0.992936427850656
dlib,lfw,0.15782404298186703,0.9932727884291961
dlib,lfw,0.16722632639355273,0.9936091490077363
dlib,lfw,0.17696440564137006,0.9936091490077363
dlib,lfw,0.18670248488918736,0.9936091490077363
dlib,lfw,0.19610476830087306,0.9939455095862765
dlib,lfw,0.20550705171255876,0.9942818701648167
dlib,lfw,0.2152451309603761,0.9942818701648167
dlib,lfw,0.2246474143720618,0.9946182307433569
dlib,lfw,0.23438549361987912,0.9946182307433569
dlib,lfw,0.24412357286769645,0.9946182307433569
dlib,lfw,0.2535258562793821,0.9949545913218971
dlib,lfw,0.26326393552719946,0.9949545913218971
dlib,lfw,0.2730020147750168,0.9949545913218971
dlib,lfw,0.2827400940228341,0.9949545913218971
dlib,lfw,0.29247817327065145,0.9949545913218971
dlib,lfw,0.3022162525184688,0.9949545913218971
dlib,lfw,0.3119543317662861,0.9949545913218971
dlib,lfw,0.3213566151779718,0.9952909519004373
dlib,lfw,0.3310946944257891,0.9952909519004373
dlib,lfw,0.3404969778374748,0.9956273124789775
dlib,lfw,0.3502350570852921,0.9956273124789775
dlib,lfw,0.35997313633310946,0.9956273124789775
dlib,lfw,0.3697112155809268,0.9956273124789775
dlib,lfw,0.3794492948287441,0.9956273124789775
dlib,lfw,0.38918737407656145,0.9956273124789775
dlib,lfw,0.3989254533243788,0.9956273124789775
dlib,lfw,0.4083277367360645,0.9959636730575177
dlib,lfw,0.4180658159838818,0.9959636730575177
dlib,lfw,0.4274680993955675,0.9963000336360579
dlib,lfw,0.43720617864338485,0.9963000336360579
dlib,lfw,0.4469442578912021,0.9963000336360579
dlib,lfw,0.45668233713901946,0.9963000336360579
dlib,lfw,0.4664204163868368,0.9963000336360579
dlib,lfw,0.4758226997985225,0.996636394214598
dlib,lfw,0.4855607790463398,0.996636394214598
dlib,lfw,0.49529885829415715,0.996636394214598
dlib,lfw,0.5047011417058428,0.9969727547931383
dlib,lfw,0.5144392209536601,0.9969727547931383
dlib,lfw,0.5241773002014775,0.9969727547931383
dlib,lfw,0.5339153794492948,0.9969727547931383
dlib,lfw,0.5433176628609805,0.9973091153716784
dlib,lfw,0.5527199462726662,0.9976454759502187
dlib,lfw,0.5624580255204835,0.9976454759502187
dlib,lfw,0.5718603089321692,0.9979818365287588
dlib,lfw,0.5815983881799865,0.9979818365287588
dlib,lfw,0.5913364674278039,0.9979818365287588
dlib,lfw,0.6010745466756212,0.9979818365287588
dlib,lfw,0.6104768300873069,0.9983181971072991
dlib,lfw,0.6202149093351242,0.9983181971072991
dlib,lfw,0.6299529885829416,0.9983181971072991
dlib,lfw,0.6396910678307589,0.9983181971072991
dlib,lfw,0.6494291470785762,0.9983181971072991
dlib,lfw,0.6591672263263936,0.9983181971072991
dlib,lfw,0.6685695097380793,0.9986545576858392
dlib,lfw,0.677971793149765,0.9989909182643795
dlib,lfw,0.6877098723975823,0.9989909182643795
dlib,lfw,0.697112155809268,0.9993272788429196
dlib,lfw,0.7068502350570853,0.9993272788429196
dlib,lfw,0.7165883143049027,0.9993272788429196
dlib,lfw,0.72632639355272,0.9993272788429196
dlib,lfw,0.7360644728005373,0.9993272788429196
dlib,lfw,0.7458025520483546,0.9993272788429196
dlib,lfw,0.7555406312961719,0.9993272788429196
dlib,lfw,0.7652787105439892,0.9993272788429196
dlib,lfw,0.7750167897918065,0.9993272788429196
dlib,lfw,0.7847548690396239,0.9993272788429196
dlib,lfw,0.7944929482874412,0.9993272788429196
dlib,lfw,0.8042310275352585,0.9993272788429196
dlib,lfw,0.8139691067830759,0.9993272788429196
dlib,lfw,0.8237071860308932,0.9993272788429196
dlib,lfw,0.8334452652787105,0.9993272788429196
dlib,lfw,0.8428475486903962,0.9996636394214599
dlib,lfw,0.8525856279382136,0.9996636394214599
dlib,lfw,0.8619879113498993,1
dlib,lfw,0.8717259905977166,1
dlib,lfw,0.8814640698455339,1
dlib,lfw,0.8912021490933513,1
dlib,lfw,0.9009402283411686,1
dlib,lfw,0.9106783075889859,1
dlib,lfw,0.9204163868368033,1
dlib,lfw,0.9301544660846206,1
dlib,lfw,0.9398925453324378,1
dlib,lfw,0.9496306245802552,1
dlib,lfw,0.9593687038280725,1
dlib,lfw,0.9691067830758898,1
dlib,lfw,0.9788448623237072,1
dlib,lfw,0.9885829415715245,1
dlib,lfw,0.9983210208193418,1
vladmandic-human,lfw,0,0.00033344448149383126
vladmandic-human,lfw,0,0.010003334444814937
vladmandic-human,lfw,0,0.019673224408136045
vladmandic-human,lfw,0.00033344448149383126,0.02900966988996332
vladmandic-human,lfw,0.0010003334444814939,0.038012670890296765
vladmandic-human,lfw,0.0010003334444814939,0.04768256085361787
vladmandic-human,lfw,0.001333777925975325,0.05701900633544515
vladmandic-human,lfw,0.001333777925975325,0.06668889629876626
vladmandic-human,lfw,0.0016672224074691564,0.07602534178059353
vladmandic-human,lfw,0.0016672224074691564,0.08569523174391463
vladmandic-human,lfw,0.0016672224074691564,0.09536512170723574
vladmandic-human,lfw,0.0016672224074691564,0.10503501167055686
vladmandic-human,lfw,0.0016672224074691564,0.11470490163387796
vladmandic-human,lfw,0.0016672224074691564,0.12437479159719907
vladmandic-human,lfw,0.0016672224074691564,0.13404468156052018
vladmandic-human,lfw,0.0016672224074691564,0.1437145715238413
vladmandic-human,lfw,0.0016672224074691564,0.1533844614871624
vladmandic-human,lfw,0.0016672224074691564,0.1630543514504835
vladmandic-human,lfw,0.0016672224074691564,0.1727242414138046
vladmandic-human,lfw,0.0016672224074691564,0.1823941313771257
vladmandic-human,lfw,0.0016672224074691564,0.1920640213404468
vladmandic-human,lfw,0.0016672224074691564,0.20173391130376792
vladmandic-human,lfw,0.0016672224074691564,0.21140380126708902
vladmandic-human,lfw,0.0016672224074691564,0.22107369123041012
vladmandic-human,lfw,0.0016672224074691564,0.23074358119373126
vladmandic-human,lfw,0.0016672224074691564,0.24041347115705236
vladmandic-human,lfw,0.0016672224074691564,0.25008336112037344
vladmandic-human,lfw,0.0016672224074691564,0.25975325108369457
vladmandic-human,lfw,0.0016672224074691564,0.26942314104701565
vladmandic-human,lfw,0.0016672224074691564,0.2790930310103368
vladmandic-human,lfw,0.0016672224074691564,0.2887629209736579
vladmandic-human,lfw,0.0016672224074691564,0.298432810936979
vladmandic-human,lfw,0.0016672224074691564,0.3081027009003001
vladmandic-human,lfw,0.0016672224074691564,0.3177725908636212
vladmandic-human,lfw,0.0016672224074691564,0.32744248082694233
vladmandic-human,lfw,0.0016672224074691564,0.3371123707902634
vladmandic-human,lfw,0.0016672224074691564,0.34678226075358454
vladmandic-human,lfw,0.0016672224074691564,0.3564521507169056
vladmandic-human,lfw,0.0016672224074691564,0.36612204068022675
vladmandic-human,lfw,0.0016672224074691564,0.3757919306435478
vladmandic-human,lfw,0.0016672224074691564,0.38546182060686895
vladmandic-human,lfw,0.0016672224074691564,0.3951317105701901
vladmandic-human,lfw,0.0016672224074691564,0.40480160053351116
vladmandic-human,lfw,0.0016672224074691564,0.4144714904968323
vladmandic-human,lfw,0.0016672224074691564,0.42414138046015337
vladmandic-human,lfw,0.0016672224074691564,0.4338112704234745
vladmandic-human,lfw,0.0016672224074691564,0.4434811603867956
vladmandic-human,lfw,0.0016672224074691564,0.4531510503501167
vladmandic-human,lfw,0.0016672224074691564,0.4628209403134378
vladmandic-human,lfw,0.0016672224074691564,0.4724908302767589
vladmandic-human,lfw,0.0016672224074691564,0.48216072024008005
vladmandic-human,lfw,0.0016672224074691564,0.49183061020340113
vladmandic-human,lfw,0.0016672224074691564,0.5015005001667222
vladmandic-human,lfw,0.0016672224074691564,0.5111703901300434
vladmandic-human,lfw,0.0016672224074691564,0.5208402800933645
vladmandic-human,lfw,0.0016672224074691564,0.5305101700566855
vladmandic-human,lfw,0.0020006668889629878,0.5398466155385129
vladmandic-human,lfw,0.0020006668889629878,0.549516505501834
vladmandic-human,lfw,0.0020006668889629878,0.559186395465155
vladmandic-human,lfw,0.0020006668889629878,0.5688562854284761
vladmandic-human,lfw,0.0020006668889629878,0.5785261753917973
vladmandic-human,lfw,0.0020006668889629878,0.5881960653551184
vladmandic-human,lfw,0.0020006668889629878,0.5978659553184394
vladmandic-human,lfw,0.0020006668889629878,0.6075358452817606
vladmandic-human,lfw,0.0020006668889629878,0.6172057352450817
vladmandic-human,lfw,0.0020006668889629878,0.6268756252084028
vladmandic-human,lfw,0.002334111370456819,0.6362120706902301
vladmandic-human,lfw,0.00266755585195065,0.6455485161720573
vladmandic-human,lfw,0.0030010003334444814,0.6548849616538847
vladmandic-human,lfw,0.0030010003334444814,0.6645548516172057
vladmandic-human,lfw,0.003334444814938313,0.6738912970990331
vladmandic-human,lfw,0.003667889296432144,0.6832277425808603
vladmandic-human,lfw,0.004334778259419807,0.6922307435811937
vladmandic-human,lfw,0.004334778259419807,0.7019006335445148
vladmandic-human,lfw,0.0053351117039013,0.7105701900633544
vladmandic-human,lfw,0.0056685561853951315,0.7199066355451818
vladmandic-human,lfw,0.006335445148382794,0.7289096365455152
vladmandic-human,lfw,0.006668889629876626,0.7382460820273424
vladmandic-human,lfw,0.007002334111370457,0.7475825275091698
vladmandic-human,lfw,0.008002667555851951,0.7562520840280094
vladmandic-human,lfw,0.008669556518839614,0.7652550850283428
vladmandic-human,lfw,0.008669556518839614,0.7749249749916639
vladmandic-human,lfw,0.009336445481827277,0.7839279759919974
vladmandic-human,lfw,0.010336778926308769,0.792597532510837
vladmandic-human,lfw,0.012004001333777926,0.8006002000666889
vladmandic-human,lfw,0.012337445815271757,0.8099366455485162
vladmandic-human,lfw,0.012670890296765588,0.8192730910303434
vladmandic-human,lfw,0.014004668222740914,0.8276092030676893
vladmandic-human,lfw,0.014671557185728577,0.8366122040680227
vladmandic-human,lfw,0.016672224074691565,0.8442814271423807
vladmandic-human,lfw,0.01833944648216072,0.8522840946982327
vladmandic-human,lfw,0.020340113371123708,0.8599533177725909
vladmandic-human,lfw,0.022674224741580526,0.8672890963654551
vladmandic-human,lfw,0.024674891630543514,0.8749583194398133
vladmandic-human,lfw,0.026675558519506502,0.8826275425141714
vladmandic-human,lfw,0.02867622540846949,0.8902967655885295
vladmandic-human,lfw,0.03101033677892631,0.8976325441813938
vladmandic-human,lfw,0.03401133711237079,0.9043014338112704
vladmandic-human,lfw,0.0383461153717906,0.9096365455151717
vladmandic-human,lfw,0.04168056018672891,0.9159719906635545
vladmandic-human,lfw,0.045015005001667226,0.9223074358119373
vladmandic-human,lfw,0.05135045015005002,0.9256418806268756
vladmandic-human,lfw,0.05501833944648216,0.9316438812937646
vladmandic-human,lfw,0.06035345115038346,0.9359786595531844
vladmandic-human,lfw,0.06435478492830944,0.9416472157385796
vladmandic-human,lfw,0.07069023007669223,0.9449816605535178
vladmandic-human,lfw,0.07602534178059353,0.9493164388129376
vladmandic-human,lfw,0.08269423141047015,0.9523174391463821
vladmandic-human,lfw,0.08969656552184062,0.9549849949983328
vladmandic-human,lfw,0.09569856618872957,0.9586528842947649
vladmandic-human,lfw,0.10203401133711237,0.9619873291097032
vladmandic-human,lfw,0.11037012337445816,0.9633211070356785
vladmandic-human,lfw,0.11770590196732245,0.9656552184061353
vladmandic-human,lfw,0.12437479159719907,0.9686562187395799
vladmandic-human,lfw,0.13337779259753252,0.9693231077025676
vladmandic-human,lfw,0.14004668222740912,0.972324108036012
vladmandic-human,lfw,0.1480493497832611,0.9739913304434812
vladmandic-human,lfw,0.1567189063021007,0.9749916638879627
vladmandic-human,lfw,0.16572190730243413,0.9756585528509503
vladmandic-human,lfw,0.17339113037679227,0.9776592197399133
vladmandic-human,lfw,0.18272757585861954,0.9779926642214072
vladmandic-human,lfw,0.18972990996999,0.9806602200733577
vladmandic-human,lfw,0.19806602200733578,0.9819939979993331
vladmandic-human,lfw,0.20740246748916305,0.9823274424808269
vladmandic-human,lfw,0.21473824608202735,0.9846615538512837
vladmandic-human,lfw,0.22307435811937312,0.9859953317772591
vladmandic-human,lfw,0.2314104701567189,0.9873291097032344
vladmandic-human,lfw,0.2407469156385462,0.9876625541847283
vladmandic-human,lfw,0.25008336112037344,0.9879959986662221
vladmandic-human,lfw,0.25841947315771924,0.9893297765921975
vladmandic-human,lfw,0.26675558519506504,0.9906635545181727
vladmandic-human,lfw,0.2764254751583861,0.9906635545181727
vladmandic-human,lfw,0.2854284761587196,0.9913304434811604
vladmandic-human,lfw,0.29509836612204066,0.9913304434811604
vladmandic-human,lfw,0.3041013671223741,0.991997332444148
vladmandic-human,lfw,0.3131043681227076,0.9926642214071357
vladmandic-human,lfw,0.32277425808602866,0.9926642214071357
vladmandic-human,lfw,0.33211070356785594,0.9929976658886296
vladmandic-human,lfw,0.3414471490496832,0.9933311103701233
vladmandic-human,lfw,0.35111703901300434,0.9933311103701233
vladmandic-human,lfw,0.3601200400133378,0.9939979993331111
vladmandic-human,lfw,0.3694564854951651,0.9943314438146049
vladmandic-human,lfw,0.37879293097699235,0.9946648882960987
vladmandic-human,lfw,0.3881293764588196,0.9949983327775925
vladmandic-human,lfw,0.3977992664221407,0.9949983327775925
vladmandic-human,lfw,0.40713571190396797,0.9953317772590864
vladmandic-human,lfw,0.41647215738579524,0.9956652217405801
vladmandic-human,lfw,0.42580860286762257,0.995998666222074
vladmandic-human,lfw,0.43547849283094364,0.995998666222074
vladmandic-human,lfw,0.4451483827942648,0.995998666222074
vladmandic-human,lfw,0.45448482827609205,0.9963321107035679
vladmandic-human,lfw,0.4638212737579193,0.9966655551850617
vladmandic-human,lfw,0.4731577192397466,0.9969989996665555
vladmandic-human,lfw,0.48282760920306766,0.9969989996665555
vladmandic-human,lfw,0.492164054684895,0.9973324441480493
vladmandic-human,lfw,0.5018339446482161,0.9973324441480493
vladmandic-human,lfw,0.5111703901300434,0.9976658886295432
vladmandic-human,lfw,0.5205068356118706,0.9979993331110371
vladmandic-human,lfw,0.5295098366122041,0.9986662220740247
vladmandic-human,lfw,0.5391797265755252,0.9986662220740247
vladmandic-human,lfw,0.5488496165388462,0.9986662220740247
vladmandic-human,lfw,0.5585195065021674,0.9986662220740247
vladmandic-human,lfw,0.5681893964654885,0.9986662220740247
vladmandic-human,lfw,0.5778592864288096,0.9986662220740247
vladmandic-human,lfw,0.5875291763921308,0.9986662220740247
vladmandic-human,lfw,0.5971990663554518,0.9986662220740247
vladmandic-human,lfw,0.606535511837279,0.9989996665555185
vladmandic-human,lfw,0.6162054018006002,0.9989996665555185
vladmandic-human,lfw,0.6258752917639213,0.9989996665555185
vladmandic-human,lfw,0.6355451817272424,0.9989996665555185
vladmandic-human,lfw,0.6452150716905635,0.9989996665555185
vladmandic-human,lfw,0.6548849616538847,0.9989996665555185
vladmandic-human,lfw,0.6645548516172057,0.9989996665555185
vladmandic-human,lfw,0.6738912970990331,0.9993331110370124
vladmandic-human,lfw,0.6835611870623541,0.9993331110370124
vladmandic-human,lfw,0.6932310770256752,0.9993331110370124
vladmandic-human,lfw,0.7029009669889963,0.9993331110370124
vladmandic-human,lfw,0.7125708569523175,0.9993331110370124
vladmandic-human,lfw,0.7222407469156386,0.9993331110370124
vladmandic-human,lfw,0.7319106368789596,0.9993331110370124
vladmandic-human,lfw,0.7415805268422807,0.9993331110370124
vladmandic-human,lfw,0.7512504168056019,0.9993331110370124
vladmandic-human,lfw,0.760920306768923,0.9993331110370124
vladmandic-human,lfw,0.770590196732244,0.9993331110370124
vladmandic-human,lfw,0.7802600866955652,0.9993331110370124
vladmandic-human,lfw,0.7899299766588863,0.9993331110370124
vladmandic-human,lfw,0.7995998666222074,0.9993331110370124
vladmandic-human,lfw,0.8092697565855285,0.9993331110370124
vladmandic-human,lfw,0.8189396465488497,0.9993331110370124
vladmandic-human,lfw,0.8286095365121707,0.9993331110370124
vladmandic-human,lfw,0.8382794264754918,0.9993331110370124
vladmandic-human,lfw,0.8479493164388129,0.9993331110370124
vladmandic-human,lfw,0.8576192064021341,0.9993331110370124
vladmandic-human,lfw,0.8672890963654551,0.9993331110370124
vladmandic-human,lfw,0.8769589863287762,0.9993331110370124
vladmandic-human,lfw,0.8866288762920974,0.9993331110370124
vladmandic-human,lfw,0.8959653217739246,0.9996665555185061
vladmandic-human,lfw,0.9056352117372457,0.9996665555185061
vladmandic-human,lfw,0.914971657219073,1
vladmandic-human,lfw,0.9246415471823941,1
vladmandic-human,lfw,0.9343114371457152,1
vladmandic-human,lfw,0.9439813271090364,1
